datetime,close,high,low,open,volume
2024-11-08 15:48:00+00:00,424.7900085449219,424.8699951171875,424.6919860839844,424.7349853515625,51811
2024-11-08 15:50:00+00:00,424.6400146484375,424.8598937988281,424.3550109863281,424.760009765625,57525
2024-11-08 15:52:00+00:00,424.5400085449219,424.7900085449219,424.5400085449219,424.6400146484375,46778
2024-11-08 15:54:00+00:00,424.260009765625,424.54998779296875,424.17999267578125,424.5497131347656,46077
2024-11-08 15:56:00+00:00,424.19000244140625,424.260009765625,423.9800109863281,424.20001220703125,39419
2024-11-08 15:58:00+00:00,423.8699951171875,424.2200012207031,423.82000732421875,424.2200012207031,46046
2024-11-08 16:00:00+00:00,423.6700134277344,423.8999938964844,423.4200134277344,423.8800048828125,58443
2024-11-08 16:02:00+00:00,423.4985046386719,423.6549987792969,423.4002990722656,423.6499938964844,36747
2024-11-08 16:04:00+00:00,423.53759765625,423.6199951171875,423.4100036621094,423.4804992675781,81648
2024-11-08 16:06:00+00:00,423.3500061035156,423.4750061035156,423.0581970214844,423.4750061035156,80398
2024-11-08 16:08:00+00:00,423.42999267578125,423.6300048828125,423.3370056152344,423.3731994628906,85655
2024-11-08 16:10:00+00:00,423.635009765625,423.75,423.3999938964844,423.3999938964844,49988
2024-11-08 16:12:00+00:00,423.3299865722656,423.6300048828125,423.2139892578125,423.6000061035156,65328
2024-11-08 16:14:00+00:00,423.3999938964844,423.4700012207031,423.3100891113281,423.3500061035156,45632
2024-11-08 16:16:00+00:00,423.8349914550781,423.8450012207031,423.42999267578125,423.45001220703125,70565
2024-11-08 16:18:00+00:00,423.8800048828125,424.07000732421875,423.7799987792969,423.875,54988
2024-11-08 16:20:00+00:00,423.7200012207031,423.8900146484375,423.6200866699219,423.8900146484375,48633
2024-11-08 16:22:00+00:00,423.7900085449219,423.8299865722656,423.6600036621094,423.7099914550781,26156
2024-11-08 16:24:00+00:00,423.88128662109375,424.07000732421875,423.7900085449219,423.79998779296875,51990
2024-11-08 16:26:00+00:00,423.6200866699219,423.8399963378906,423.4700012207031,423.8349914550781,48042
2024-11-08 16:28:00+00:00,423.67999267578125,423.79998779296875,423.6199951171875,423.68499755859375,38563
2024-11-08 16:30:00+00:00,423.80499267578125,423.9451904296875,423.6300048828125,423.69500732421875,95703
2024-11-08 16:32:00+00:00,423.93499755859375,424.0400085449219,423.69000244140625,423.8335876464844,60375
2024-11-08 16:34:00+00:00,423.8900146484375,423.95001220703125,423.7392883300781,423.8900146484375,30621
2024-11-08 16:36:00+00:00,423.9245910644531,424.010009765625,423.7300109863281,423.92999267578125,35004
2024-11-08 16:38:00+00:00,424.1499938964844,424.1799011230469,423.9200134277344,423.9338073730469,48079
2024-11-08 16:40:00+00:00,424.05999755859375,424.3699951171875,424.0199890136719,424.1477966308594,48068
2024-11-08 16:42:00+00:00,423.739990234375,424.0867919921875,423.739990234375,424.0867919921875,39781
2024-11-08 16:44:00+00:00,423.70001220703125,423.7998962402344,423.6400146484375,423.7699890136719,39852
2024-11-08 16:46:00+00:00,423.6300964355469,423.80999755859375,423.5899963378906,423.7300109863281,42783
2024-11-08 16:48:00+00:00,423.8999938964844,423.9150085449219,423.6600036621094,423.67999267578125,63124
2024-11-08 16:50:00+00:00,423.7449951171875,424.03009033203125,423.7449951171875,423.92999267578125,46427
2024-11-08 16:52:00+00:00,423.7300109863281,423.7900085449219,423.67999267578125,423.7200012207031,26257
2024-11-08 16:54:00+00:00,423.9198913574219,423.9200134277344,423.6700134277344,423.739990234375,50682
2024-11-08 16:56:00+00:00,423.885009765625,423.9649963378906,423.8500061035156,423.9200134277344,29129
2024-11-08 16:58:00+00:00,423.8208923339844,423.9599914550781,423.82000732421875,423.9198913574219,23790
2024-11-08 17:00:00+00:00,423.7650146484375,423.8500061035156,423.739990234375,423.79998779296875,24637
2024-11-08 17:02:00+00:00,423.67498779296875,423.7699890136719,423.626708984375,423.7699890136719,25389
2024-11-08 17:04:00+00:00,423.5600891113281,423.7099914550781,423.45001220703125,423.7099914550781,56455
2024-11-08 17:06:00+00:00,423.6465148925781,423.69000244140625,423.5101013183594,423.5899963378906,22319
2024-11-08 17:08:00+00:00,423.6400146484375,423.6499938964844,423.4649963378906,423.6474914550781,24653
2024-11-08 17:10:00+00:00,423.4800109863281,423.70001220703125,423.42498779296875,423.6199951171875,42249
2024-11-08 17:12:00+00:00,423.3949890136719,423.6000061035156,423.3500061035156,423.5,24116
2024-11-08 17:14:00+00:00,423.1600036621094,423.3900146484375,423.1199951171875,423.3900146484375,58671
2024-11-08 17:16:00+00:00,423.2699890136719,423.2799987792969,423.1499938964844,423.2099914550781,34605
2024-11-08 17:18:00+00:00,423.125,423.3280944824219,423.1199951171875,423.2900085449219,40460
2024-11-08 17:20:00+00:00,423.0003967285156,423.26409912109375,422.8999938964844,423.1408996582031,82993
2024-11-08 17:22:00+00:00,422.67999267578125,422.989990234375,422.6700134277344,422.989990234375,54273
2024-11-08 17:24:00+00:00,422.67510986328125,422.7510070800781,422.6099853515625,422.6600036621094,46029
2024-11-08 17:26:00+00:00,422.489990234375,422.69000244140625,422.45001220703125,422.6650085449219,46464
2024-11-08 17:28:00+00:00,422.43499755859375,422.50299072265625,422.1499938964844,422.481689453125,99420
2024-11-08 17:30:00+00:00,422.8399963378906,422.8500061035156,422.4100036621094,422.4200134277344,59487
2024-11-08 17:32:00+00:00,422.8299865722656,422.94000244140625,422.760009765625,422.8299865722656,55911
2024-11-08 17:34:00+00:00,422.92999267578125,422.95001220703125,422.79998779296875,422.8500061035156,28343
2024-11-08 17:36:00+00:00,423.0450134277344,423.1700134277344,422.92999267578125,422.92999267578125,35930
2024-11-08 17:38:00+00:00,422.8699951171875,423.05999755859375,422.8699951171875,423.0299987792969,23297
2024-11-08 17:40:00+00:00,422.8396911621094,422.9599914550781,422.80999755859375,422.8800048828125,21814
2024-11-08 17:42:00+00:00,422.5899963378906,422.8500061035156,422.5804138183594,422.8299865722656,31717
2024-11-08 17:44:00+00:00,422.8500061035156,422.8500061035156,422.55999755859375,422.6199951171875,36127
2024-11-08 17:46:00+00:00,422.6099853515625,422.8500061035156,422.6099853515625,422.8500061035156,27078
2024-11-08 17:48:00+00:00,422.5950012207031,422.7200012207031,422.5799865722656,422.6199951171875,27510
2024-11-08 17:50:00+00:00,422.5,422.6050109863281,422.4601135253906,422.6050109863281,30062
2024-11-08 17:52:00+00:00,422.3900146484375,422.57989501953125,422.3599853515625,422.5199890136719,34142
2024-11-08 17:54:00+00:00,422.3465881347656,422.43499755859375,422.3399963378906,422.42999267578125,24925
2024-11-08 17:56:00+00:00,422.3299865722656,422.3500061035156,422.1700134277344,422.3450012207031,34619
2024-11-08 17:58:00+00:00,422.3302001953125,422.3800048828125,422.25,422.3299865722656,44034
2024-11-08 18:00:00+00:00,422.17999267578125,422.427490234375,422.1400146484375,422.3299865722656,41589
2024-11-08 18:02:00+00:00,422.3999938964844,422.4299011230469,422.17999267578125,422.17999267578125,31933
2024-11-08 18:04:00+00:00,422.29998779296875,422.3800048828125,422.150390625,422.3800048828125,31790
2024-11-08 18:06:00+00:00,422.55999755859375,422.64990234375,422.31500244140625,422.3399963378906,53081
2024-11-08 18:08:00+00:00,422.5860900878906,422.69500732421875,422.5249938964844,422.54998779296875,30317
2024-11-08 18:10:00+00:00,422.5050048828125,422.6300048828125,422.489990234375,422.6000061035156,21855
2024-11-08 18:12:00+00:00,422.7900085449219,422.82000732421875,422.5150146484375,422.5199890136719,43213
2024-11-08 18:14:00+00:00,422.8550109863281,422.9200134277344,422.739990234375,422.76019287109375,28011
2024-11-08 18:16:00+00:00,422.3800048828125,422.8699035644531,422.3800048828125,422.8599853515625,41171
2024-11-08 18:18:00+00:00,422.0199890136719,422.3653869628906,421.9700012207031,422.3599853515625,89634
2024-11-08 18:20:00+00:00,422.0050048828125,422.0950012207031,421.8599853515625,422.010009765625,33446
2024-11-08 18:22:00+00:00,421.9700012207031,422.05499267578125,421.8500061035156,422.0199890136719,32541
2024-11-08 18:24:00+00:00,422.0950012207031,422.1597900390625,421.8900146484375,421.9599914550781,27060
2024-11-08 18:26:00+00:00,422.3399963378906,422.4100036621094,422.07501220703125,422.0799865722656,30115
2024-11-08 18:28:00+00:00,422.4649963378906,422.5299987792969,422.2799987792969,422.3794860839844,35781
2024-11-08 18:30:00+00:00,422.6700134277344,422.7300109863281,422.4700012207031,422.489990234375,37857
2024-11-08 18:32:00+00:00,422.989990234375,422.989990234375,422.6449890136719,422.6449890136719,29444
2024-11-08 18:34:00+00:00,422.8597106933594,422.989990234375,422.82000732421875,422.9800109863281,28625
2024-11-08 18:36:00+00:00,423.4299011230469,423.4299011230469,422.90008544921875,422.9100036621094,36828
2024-11-08 18:38:00+00:00,423.2799987792969,423.35418701171875,423.2149963378906,423.3500061035156,22937
2024-11-08 18:40:00+00:00,423.2850036621094,423.4100036621094,423.2799987792969,423.2950134277344,31676
2024-11-08 18:42:00+00:00,423.20001220703125,423.32000732421875,423.1050109863281,423.28680419921875,26708
2024-11-08 18:44:00+00:00,423.29998779296875,423.3999938964844,423.2076110839844,423.2076110839844,33041
2024-11-08 18:46:00+00:00,423.1499938964844,423.3038024902344,423.1199951171875,423.2699890136719,28449
2024-11-08 18:48:00+00:00,423.0,423.1582946777344,422.9601135253906,423.1582946777344,29153
2024-11-08 18:50:00+00:00,422.9700012207031,423.14990234375,422.8949890136719,422.9750061035156,37436
2024-11-08 18:52:00+00:00,423.1600036621094,423.1650085449219,422.875,422.8999938964844,18073
2024-11-08 18:54:00+00:00,423.0199890136719,423.2099914550781,423.0,423.1449890136719,27195
2024-11-08 18:56:00+00:00,423.2300109863281,423.2300109863281,422.9700012207031,422.9800109863281,22395
2024-11-08 18:58:00+00:00,423.4599914550781,423.6300048828125,423.19000244140625,423.2200012207031,33585
2024-11-08 19:00:00+00:00,423.5400085449219,423.67999267578125,423.4100036621094,423.45001220703125,32872
2024-11-08 19:02:00+00:00,423.3039855957031,423.67999267578125,423.29998779296875,423.6099853515625,25644
2024-11-08 19:04:00+00:00,423.2698974609375,423.3800048828125,423.1449890136719,423.29998779296875,26231
2024-11-08 19:06:00+00:00,423.2900085449219,423.3800048828125,423.125,423.2597961425781,34379
2024-11-08 19:08:00+00:00,423.3349914550781,423.42999267578125,423.3100891113281,423.3599853515625,20492
2024-11-08 19:10:00+00:00,423.3999938964844,423.5199890136719,423.3299865722656,423.3689880371094,38077
2024-11-08 19:12:00+00:00,423.3800048828125,423.5,423.2650146484375,423.4118957519531,51524
2024-11-08 19:14:00+00:00,423.5513000488281,423.57989501953125,423.3595886230469,423.3843994140625,23760
2024-11-08 19:16:00+00:00,423.67999267578125,423.70001220703125,423.5299987792969,423.57000732421875,45480
2024-11-08 19:18:00+00:00,423.6099853515625,423.7900085449219,423.57000732421875,423.6499938964844,32840
2024-11-08 19:20:00+00:00,423.7099914550781,423.74359130859375,423.54998779296875,423.5899963378906,26863
2024-11-08 19:22:00+00:00,423.67999267578125,423.7300109863281,423.6099853515625,423.7099914550781,17321
2024-11-08 19:24:00+00:00,423.8599853515625,423.8599853515625,423.60791015625,423.6614074707031,26428
2024-11-08 19:26:00+00:00,423.7300109863281,423.909912109375,423.7300109863281,423.8399963378906,32627
2024-11-08 19:28:00+00:00,423.5849914550781,423.760009765625,423.55999755859375,423.7200012207031,32596
2024-11-08 19:30:00+00:00,423.5050048828125,423.7200012207031,423.45001220703125,423.55999755859375,35259
2024-11-08 19:32:00+00:00,423.7099914550781,423.7099914550781,423.4363098144531,423.4978942871094,23261
2024-11-08 19:34:00+00:00,423.44000244140625,423.7149963378906,423.44000244140625,423.7099914550781,42865
2024-11-08 19:36:00+00:00,423.4599914550781,423.5,423.2701110839844,423.44000244140625,29510
2024-11-08 19:38:00+00:00,423.7699890136719,423.7900085449219,423.4400939941406,423.4400939941406,25387
2024-11-08 19:40:00+00:00,423.80999755859375,423.9100036621094,423.760009765625,423.79998779296875,27927
2024-11-08 19:42:00+00:00,423.9400939941406,424.05999755859375,423.8800048828125,423.8800048828125,33498
2024-11-08 19:44:00+00:00,423.89068603515625,424.0799865722656,423.8800964355469,423.94000244140625,25730
2024-11-08 19:46:00+00:00,423.7850036621094,423.9100036621094,423.7850036621094,423.9100036621094,18656
2024-11-08 19:48:00+00:00,423.7554016113281,423.82000732421875,423.70001220703125,423.7701110839844,25525
2024-11-08 19:50:00+00:00,423.3349914550781,423.75,423.32000732421875,423.75,39898
2024-11-08 19:52:00+00:00,423.3399963378906,423.4273986816406,423.32000732421875,423.32000732421875,17676
2024-11-08 19:54:00+00:00,423.2900085449219,423.3599853515625,423.2099914550781,423.3550109863281,38245
2024-11-08 19:56:00+00:00,423.29998779296875,423.3728942871094,423.2099914550781,423.2872009277344,27210
2024-11-08 19:58:00+00:00,423.0400085449219,423.3009948730469,423.010009765625,423.3009948730469,43585
2024-11-08 20:00:00+00:00,423.0299987792969,423.1600036621094,422.92999267578125,423.04998779296875,62708
2024-11-08 20:02:00+00:00,423.14080810546875,423.1700134277344,422.9800109863281,423.0498962402344,32598
2024-11-08 20:04:00+00:00,422.91009521484375,423.1700134277344,422.8999938964844,423.1400146484375,46531
2024-11-08 20:06:00+00:00,423.1199951171875,423.19989013671875,422.9599914550781,422.9599914550781,32314
2024-11-08 20:08:00+00:00,423.2799987792969,423.30999755859375,423.0199890136719,423.1300048828125,40434
2024-11-08 20:10:00+00:00,423.0450134277344,423.260009765625,423.0450134277344,423.260009765625,27493
2024-11-08 20:12:00+00:00,423.1856994628906,423.2200012207031,423.0,423.07000732421875,51352
2024-11-08 20:14:00+00:00,423.2799987792969,423.29998779296875,423.1099853515625,423.2098083496094,34232
2024-11-08 20:16:00+00:00,423.31500244140625,423.3299865722656,423.114990234375,423.2273864746094,26631
2024-11-08 20:18:00+00:00,423.2300109863281,423.3299865722656,423.2300109863281,423.3201904296875,26770
2024-11-08 20:20:00+00:00,423.0799865722656,423.2598876953125,423.0299987792969,423.2250061035156,37764
2024-11-08 20:22:00+00:00,423.0249938964844,423.1499938964844,422.8399963378906,423.0899963378906,38552
2024-11-08 20:24:00+00:00,423.3599853515625,423.4200134277344,422.9700012207031,423.07000732421875,78312
2024-11-08 20:26:00+00:00,423.0246887207031,423.5,423.0,423.3658142089844,48129
2024-11-08 20:28:00+00:00,422.78021240234375,423.0199890136719,422.7650146484375,423.0199890136719,47757
2024-11-08 20:30:00+00:00,422.8999938964844,422.95989990234375,422.80999755859375,422.80999755859375,45860
2024-11-08 20:32:00+00:00,422.7699890136719,422.8598937988281,422.69000244140625,422.8500061035156,49006
2024-11-08 20:34:00+00:00,422.7799987792969,422.9150085449219,422.6700134277344,422.75,248479
2024-11-08 20:36:00+00:00,422.7300109863281,422.8999938964844,422.72979736328125,422.7900085449219,39932
2024-11-08 20:38:00+00:00,422.8998107910156,422.9100036621094,422.68499755859375,422.75,36295
2024-11-08 20:40:00+00:00,422.67999267578125,422.8999938964844,422.67999267578125,422.89080810546875,42830
2024-11-08 20:42:00+00:00,422.7300109863281,422.82000732421875,422.510009765625,422.6700134277344,40299
2024-11-08 20:44:00+00:00,422.81500244140625,422.8500061035156,422.5382995605469,422.7200012207031,45791
2024-11-08 20:46:00+00:00,422.67010498046875,422.8999938964844,422.6499938964844,422.8999938964844,52981
2024-11-08 20:48:00+00:00,422.5776062011719,422.7300109863281,422.5,422.67999267578125,49377
2024-11-08 20:50:00+00:00,422.3599853515625,422.6300048828125,422.1000061035156,422.57000732421875,144707
2024-11-08 20:52:00+00:00,422.2099914550781,422.4200134277344,422.1300048828125,422.3999938964844,88218
2024-11-08 20:54:00+00:00,422.1622009277344,422.2900085449219,421.7799987792969,422.2099914550781,195910
2024-11-08 20:56:00+00:00,422.7583923339844,422.7900085449219,422.1600036621094,422.1600036621094,146046
2024-11-08 20:58:00+00:00,422.92999267578125,422.92999267578125,422.5101013183594,422.7349853515625,467554
2024-11-11 14:30:00+00:00,423.79998779296875,423.8999938964844,422.1400146484375,422.56500244140625,762924
2024-11-11 14:32:00+00:00,424.010009765625,424.1600036621094,422.54998779296875,423.79998779296875,154171
2024-11-11 14:34:00+00:00,423.9549865722656,424.0899963378906,423.3999938964844,423.94000244140625,162782
2024-11-11 14:36:00+00:00,424.1300048828125,424.80999755859375,423.79998779296875,423.9549865722656,157786
2024-11-11 14:38:00+00:00,423.20001220703125,424.2300109863281,423.07000732421875,424.1700134277344,133046
2024-11-11 14:40:00+00:00,422.6600036621094,423.4100036621094,422.6000061035156,423.2200012207031,86318
2024-11-11 14:42:00+00:00,422.2305908203125,422.7749938964844,422.1499938964844,422.590087890625,113373
2024-11-11 14:44:00+00:00,422.67999267578125,422.7550048828125,422.2200012207031,422.30999755859375,125604
2024-11-11 14:46:00+00:00,423.0799865722656,423.2900085449219,422.4949951171875,422.69000244140625,115744
2024-11-11 14:48:00+00:00,422.3500061035156,423.0799865722656,422.19000244140625,423.0350036621094,88120
2024-11-11 14:50:00+00:00,422.4200134277344,422.5299987792969,422.1499938964844,422.3800048828125,31375
2024-11-11 14:52:00+00:00,422.29998779296875,422.464599609375,422.17498779296875,422.17498779296875,135669
2024-11-11 14:54:00+00:00,422.4849853515625,422.5555114746094,421.8800048828125,422.1300048828125,93389
2024-11-11 14:56:00+00:00,422.3599853515625,422.5,422.1000061035156,422.44879150390625,55756
2024-11-11 14:58:00+00:00,422.9599914550781,422.9700012207031,422.32000732421875,422.32501220703125,72566
2024-11-11 15:00:00+00:00,422.7099914550781,423.1549987792969,422.7099914550781,422.989990234375,104497
2024-11-11 15:02:00+00:00,422.4049987792969,422.8299865722656,422.260009765625,422.7749938964844,86270
2024-11-11 15:04:00+00:00,422.1650085449219,422.489990234375,422.05999755859375,422.44000244140625,62772
2024-11-11 15:06:00+00:00,422.32501220703125,422.4200134277344,421.79998779296875,422.1600036621094,110042
2024-11-11 15:08:00+00:00,422.35009765625,422.44000244140625,422.0920104980469,422.3299865722656,74131
2024-11-11 15:10:00+00:00,422.635009765625,422.6549987792969,422.1700134277344,422.3599853515625,99730
2024-11-11 15:12:00+00:00,422.2699890136719,422.67999267578125,421.9700012207031,422.6499938964844,86671
2024-11-11 15:14:00+00:00,422.1466979980469,422.3599853515625,422.04010009765625,422.25,101171
2024-11-11 15:16:00+00:00,421.7699890136719,422.2099914550781,421.6199951171875,422.1099853515625,91690
2024-11-11 15:18:00+00:00,421.29998779296875,421.98388671875,421.2312927246094,421.760009765625,98488
2024-11-11 15:20:00+00:00,420.7632141113281,421.4599914550781,420.6600036621094,421.2799987792969,152851
2024-11-11 15:22:00+00:00,420.9798889160156,420.9800109863281,420.6099853515625,420.8157043457031,98943
2024-11-11 15:24:00+00:00,420.9200134277344,421.2300109863281,420.8299865722656,420.9549865722656,86228
2024-11-11 15:26:00+00:00,420.75,421.09991455078125,420.75,420.8800048828125,73211
2024-11-11 15:28:00+00:00,420.3450012207031,421.0199890136719,420.2200012207031,420.7900085449219,108859
2024-11-11 15:30:00+00:00,420.67498779296875,420.9100036621094,420.26019287109375,420.3500061035156,119978
2024-11-11 15:32:00+00:00,420.7449951171875,420.8893127441406,420.4200134277344,420.6499938964844,111690
2024-11-11 15:34:00+00:00,420.8699951171875,420.92999267578125,420.6000061035156,420.7449951171875,94088
2024-11-11 15:36:00+00:00,420.9200134277344,421.0199890136719,420.75,420.8399963378906,103788
2024-11-11 15:38:00+00:00,420.8999938964844,421.1889953613281,420.6600036621094,420.92999267578125,122481
2024-11-11 15:40:00+00:00,420.6300048828125,421.05999755859375,420.6099853515625,420.9200134277344,80581
2024-11-11 15:42:00+00:00,420.1199951171875,420.731201171875,420.07000732421875,420.6199951171875,96155
2024-11-11 15:44:00+00:00,420.04998779296875,420.2309875488281,419.79998779296875,420.1000061035156,183567
2024-11-11 15:46:00+00:00,420.2300109863281,420.2799987792969,419.9725036621094,420.1000061035156,43013
2024-11-11 15:48:00+00:00,420.2300109863281,420.30999755859375,420.0299987792969,420.2099914550781,50283
2024-11-11 15:50:00+00:00,420.1400146484375,420.3699951171875,420.010009765625,420.260009765625,92185
2024-11-11 15:52:00+00:00,420.20001220703125,420.3599853515625,420.1099853515625,420.1899108886719,49944
2024-11-11 15:54:00+00:00,420.17999267578125,420.2593078613281,419.9100036621094,420.239990234375,66932
2024-11-11 15:56:00+00:00,420.0032958984375,420.1400146484375,419.8900146484375,420.05999755859375,44851
2024-11-11 15:58:00+00:00,419.3399963378906,420.0199890136719,419.29998779296875,420.0150146484375,88219
2024-11-11 16:00:00+00:00,419.0899963378906,419.4100036621094,418.79998779296875,419.32000732421875,136323
2024-11-11 16:02:00+00:00,419.3599853515625,419.3699951171875,418.9100036621094,419.1000061035156,114081
2024-11-11 16:04:00+00:00,418.8500061035156,419.3699951171875,418.8399963378906,419.3699951171875,89914
2024-11-11 16:06:00+00:00,418.57000732421875,418.81201171875,418.53009033203125,418.81201171875,85006
2024-11-11 16:08:00+00:00,418.18499755859375,418.6199951171875,418.0799865722656,418.55999755859375,104032
2024-11-11 16:10:00+00:00,418.1300048828125,418.2507019042969,417.8699951171875,418.2200012207031,95520
2024-11-11 16:12:00+00:00,418.2049865722656,418.3500061035156,418.0799865722656,418.1099853515625,69592
2024-11-11 16:14:00+00:00,417.1499938964844,418.2250061035156,416.0,418.19000244140625,308909
2024-11-11 16:16:00+00:00,417.3500061035156,417.3500061035156,417.05999755859375,417.2200012207031,123521
2024-11-11 16:18:00+00:00,417.7799987792969,417.7799987792969,417.0450134277344,417.3399963378906,100687
2024-11-11 16:20:00+00:00,417.3500061035156,417.8699951171875,417.3450012207031,417.760009765625,103588
2024-11-11 16:22:00+00:00,417.0849914550781,417.4700012207031,416.93499755859375,417.3299865722656,147551
2024-11-11 16:24:00+00:00,416.635009765625,417.30999755859375,416.55999755859375,417.0849914550781,116428
2024-11-11 16:26:00+00:00,417.0799865722656,417.1400146484375,416.1600036621094,416.635009765625,140393
2024-11-11 16:28:00+00:00,417.1400146484375,417.25,416.739990234375,417.0899963378906,129133
2024-11-11 16:30:00+00:00,417.19500732421875,417.510009765625,417.0799865722656,417.1400146484375,97460
2024-11-11 16:32:00+00:00,417.2349853515625,417.3500061035156,416.9599914550781,417.1050109863281,61563
2024-11-11 16:34:00+00:00,417.8399963378906,417.9599914550781,417.07000732421875,417.260009765625,86745
2024-11-11 16:36:00+00:00,418.0950012207031,418.0950012207031,417.7850036621094,417.8599853515625,49239
2024-11-11 16:38:00+00:00,418.2749938964844,418.29998779296875,417.94000244140625,418.1099853515625,79589
2024-11-11 16:40:00+00:00,418.2650146484375,418.2944030761719,418.0400085449219,418.2799987792969,49829
2024-11-11 16:42:00+00:00,418.42999267578125,418.5299987792969,418.1600036621094,418.260009765625,48544
2024-11-11 16:44:00+00:00,418.0350036621094,418.57989501953125,418.0350036621094,418.4200134277344,69630
2024-11-11 16:46:00+00:00,418.1600036621094,418.3450012207031,418.0,418.04998779296875,40599
2024-11-11 16:48:00+00:00,418.3699951171875,418.45001220703125,418.0,418.1600036621094,45363
2024-11-11 16:50:00+00:00,418.30999755859375,418.510009765625,418.1600036621094,418.260009765625,86708
2024-11-11 16:52:00+00:00,418.45001220703125,418.5799865722656,418.2300109863281,418.2900085449219,71936
2024-11-11 16:54:00+00:00,418.5299987792969,418.54998779296875,418.3599853515625,418.5199890136719,75382
2024-11-11 16:56:00+00:00,418.5400085449219,418.6400146484375,418.4150085449219,418.5299987792969,145754
2024-11-11 16:58:00+00:00,418.70001220703125,418.8800048828125,418.54998779296875,418.55029296875,57391
2024-11-11 17:00:00+00:00,418.760009765625,418.8999938964844,418.4230041503906,418.7279052734375,54640
2024-11-11 17:02:00+00:00,418.5963134765625,418.8949890136719,418.5400085449219,418.7650146484375,32407
